eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
25.0,Q1,W,"DUGGAL, Yashdeep Singh",IND,6-3 6-4,Indore ITF Junior Circuit - 2017,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Indore, India",22 Jan - 27 Jan 2017,Singles,Grade 5,Entry: DA,Hard,O,100297990,100278621
25.0,Q2,L,"SHANAN AL HARRASI, Issa",QAT,6-7(7) 3-6,Indore ITF Junior Circuit - 2017,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Indore, India",22 Jan - 27 Jan 2017,Singles,Grade 5,Entry: DA,Hard,O,100272292,100278621
26.0,Q1,W,"YEDLA, Kushal",IND,7-6(7) 6-6 RET,ITF Juniors Guwahati,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Guwahati, India",19 Nov - 20 Nov 2016,Singles,Grade 5,Entry: DA,Hard,O,100278829,100278621
26.0,Q2,W,"SHAH, Kushan",IND,3-6 6-2 6-1,ITF Juniors Guwahati,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Guwahati, India",19 Nov - 20 Nov 2016,Singles,Grade 5,Entry: DA,Hard,O,100278771,100278621
26.0,Q3,L,"KUMARAN, Bharath Nishok",IND,2-6 3-6,ITF Juniors Guwahati,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Guwahati, India",19 Nov - 20 Nov 2016,Singles,Grade 5,Entry: DA,Hard,O,100219191,100278621
28.0,Q1,W,"SINGH, Taraknath",IND,6-3 6-4,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",29 Aug - 30 Aug 2015,Singles,Grade 4,Entry: DA,Hard,O,100265278,100278621
28.0,Q2,L,"SURESH, Dhakshineswar",IND,0-6 3-6,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",29 Aug - 30 Aug 2015,Singles,Grade 4,Entry: DA,Hard,O,100278803,100278621
29.0,Q2,L,"MEHTA, Himansh",IND,6-2 4-6 4-6,"ITF Pune Open Junior Tennis Championship, 2014","GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Pune, India",29 Nov - 30 Nov 2014,Singles,Grade 3,Entry: DA,Hard,O,100270183,100278621
30.0,Q1,W,"VYAS, Dhruv",IND,5-7 7-6(6) 6-2,Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",30 Aug - 31 Aug 2014,Singles,Grade 4,Entry: WC,Hard,O,100245626,100278621
30.0,Q2,L,"ELANGOVAN, Elan",IND,3-6 6-7(4),Hyderabad ITF Juniors,"GANTA, Sai Karteek Reddy",IND,GANTA,Sai Karteek Reddy,"Hyderabad, India",30 Aug - 31 Aug 2014,Singles,Grade 4,Entry: WC,Hard,O,100248425,100278621
1.0,32,L,"MCCARTHY, Jack",AUS,3-6 6-1 4-6,Australian Winter International,"BECROFT, Isaac",NZL,BECROFT,Isaac,"Sydney, Australia",22 Aug - 26 Aug 2018,Singles,Grade 3,Entry: DA,Hard,O,100360640,100273957
2.0,32,W,"SEKULIC, Philip",AUS,3-6 6-1 6-4,Oceania Closed Junior Championships,"BECROFT, Isaac",NZL,BECROFT,Isaac,"Lautoka, Fiji",14 Aug - 18 Aug 2018,Singles,Grade B2,Entry: DA,Hard,O,100330527,100273957
2.0,16,W,"VOLONSKI, Nikita",AUS,7-5 6-2,Oceania Closed Junior Championships,"BECROFT, Isaac",NZL,BECROFT,Isaac,"Lautoka, Fiji",14 Aug - 18 Aug 2018,Singles,Grade B2,Entry: DA,Hard,O,100281143,100273957
2.0,QF,L,"CAVRAK, Ken",AUS,6-7(5) 7-5 5-7,Oceania Closed Junior Championships,"BECROFT, Isaac",NZL,BECROFT,Isaac,"Lautoka, Fiji",14 Aug - 18 Aug 2018,Singles,Grade B2,Entry: DA,Hard,O,100277034,100273957
3.0,32,W,"CHEN, Derrick",GBR,6-4 6-4,NZ ITF Summer Championships 2018,"BECROFT, Isaac",NZL,BECROFT,Isaac,"Auckland, New Zealand",06 Feb - 10 Feb 2018,Singles,Grade 3,Entry: DA,Hard,O,100279807,100273957
