Date,Open,High,Low,Close,Adj Close
7/28/2010,111.32,111.660004,110.459999,110.830002,94.251831
7/29/2010,111.519997,111.82,109.410004,110.290001,93.792603
7/30/2010,109.169998,110.860001,108.980003,110.269997,93.775574
8/2/2010,111.989998,112.940002,111.540001,112.760002,95.893112
8/3/2010,112.480003,112.769997,111.849998,112.220001,95.433891
8/4/2010,112.529999,113.110001,112.160004,112.970001,96.071686
8/5/2010,112.25,112.910004,112.080002,112.849998,95.969666
8/6/2010,111.739998,112.57,110.919998,112.389999,95.578453
8/9/2010,112.919998,113.18,112.32,112.989998,96.088715
8/10/2010,112.029999,112.980003,111.370003,112.379997,95.569984
8/11/2010,110.650002,110.690002,109.120003,109.300003,92.950676
8/12/2010,107.650002,109.019997,107.599998,108.629997,92.380905
8/13/2010,108.290001,108.959999,108.18,108.309998,92.10878
8/16/2010,107.57,108.610001,107.18,108.260002,92.066231
8/17/2010,109.190002,110.389999,108.879997,109.589996,93.197296
8/18/2010,109.540001,110.379997,108.910004,109.790001,93.367371
8/19/2010,109.220001,109.489998,107.43,107.879997,91.743103
8/20/2010,107.559998,107.940002,106.75,107.529999,91.445419
8/23/2010,108.040001,108.57,107.07,107.120003,91.096741
8/24/2010,105.949997,106.389999,104.970001,105.529999,89.744598
8/25/2010,104.949997,106.339996,104.290001,105.940002,90.093262
8/26/2010,106.440002,106.580002,104.879997,105.230003,89.489464
8/27/2010,105.889999,106.970001,104.309998,106.860001,90.875664
8/30/2010,106.580002,106.910004,105.300003,105.309998,89.557495
8/31/2010,104.919998,105.980003,104.489998,105.309998,89.557495
9/1/2010,106.730003,108.610001,106.660004,108.459999,92.236336
9/2/2010,108.720001,109.489998,108.489998,109.470001,93.095253
9/3/2010,110.540001,110.989998,109.949997,110.889999,94.302856
9/7/2010,110.370003,110.510002,109.550003,109.639999,93.239822
9/8/2010,109.860001,110.849998,109.809998,110.410004,93.89463
9/9/2010,111.650002,111.68,110.620003,110.919998,94.328331
9/10/2010,111.120003,111.610001,110.870003,111.480003,94.804596
9/13/2010,112.580002,112.949997,112.129997,112.720001,95.859108
9/14/2010,112.5,113.290001,112.080002,112.650002,95.799591
9/15/2010,112.32,113.209999,111.980003,113.080002,96.165253
9/16/2010,112.730003,113.120003,112.349998,113.050003,96.139748
9/17/2010,113.040001,113.150002,112.18,112.489998,96.175613
9/20/2010,112.879997,114.459999,112.519997,114.209999,97.646194
9/21/2010,114.300003,114.839996,113.510002,113.980003,97.449547
9/22/2010,113.800003,114.440002,113.099998,113.419998,96.970741
9/23/2010,112.489998,113.669998,112.18,112.5,96.184219
9/24/2010,113.75,114.900002,113.650002,114.82,98.167747
9/27/2010,114.860001,114.989998,114.160004,114.269997,97.697495
9/28/2010,114.419998,115.040001,113.18,114.669998,98.039482
9/29/2010,114.379997,114.910004,114.019997,114.470001,97.8685
9/30/2010,115.050003,115.790001,113.589996,114.129997,97.577789
10/1/2010,114.989998,115.120003,113.93,114.610001,97.988174
10/4/2010,114.370003,114.849998,113.18,113.75,97.252914
10/5/2010,114.800003,116.32,114.669998,116.040001,99.210793
10/6/2010,116.019997,116.330002,115.559998,116.029999,99.20224
10/7/2010,116.5,116.529999,115.190002,115.889999,99.082565
10/8/2010,116.050003,116.860001,115.610001,116.540001,99.638298
10/11/2010,116.720001,116.970001,116.25,116.650002,99.732346
10/12/2010,116.269997,117.349998,115.650002,117.010002,100.040115
10/13/2010,117.660004,118.550003,117.379997,117.919998,100.81813
10/14/2010,117.809998,118.010002,116.720001,117.459999,100.424843
10/15/2010,118.279999,118.349998,116.760002,117.699997,100.630051
10/18/2010,117.739998,118.669998,117.309998,118.279999,101.125916
10/19/2010,117.190002,117.849998,116.019997,116.730003,99.800735
10/20/2010,116.940002,118.440002,116.870003,117.870003,100.775406
10/21/2010,118.400002,119.089996,117.209999,118.129997,100.997696
10/22/2010,118.309998,118.529999,118,118.349998,101.185768
10/25/2010,119.139999,119.760002,118.610001,118.699997,101.485016
10/26/2010,118.099998,118.839996,117.870003,118.720001,101.502121
10/27/2010,117.889999,118.510002,117.260002,118.379997,101.211426
10/28/2010,119.059998,119.110001,117.830002,118.400002,101.228516
10/29/2010,118.279999,118.720001,118.07,118.489998,101.305473
11/1/2010,119.07,119.75,117.849998,118.529999,101.339668
11/2/2010,119.419998,119.75,119.099998,119.470001,102.143349
11/3/2010,119.68,120.019997,118.449997,119.949997,102.553741
11/4/2010,121.279999,122.32,119.970001,122.260002,104.528702
11/5/2010,122.339996,122.919998,122.18,122.720001,104.921982
11/8/2010,122.339996,122.690002,121.940002,122.489998,104.725327
11/9/2010,122.82,122.949997,121.120003,121.610001,103.972984
11/10/2010,121.580002,122.160004,120.660004,122.099998,104.391922
11/11/2010,121.050003,121.82,120.68,121.639999,103.998634
11/12/2010,120.82,121.349998,119.650002,120.199997,102.767479
11/15/2010,120.580002,121.050003,119.980003,120.029999,102.622131
11/16/2010,119.290001,119.489998,117.589996,118.160004,101.023315
11/17/2010,118.209999,118.709999,117.860001,118.220001,101.074638
11/18/2010,119.360001,120.389999,119.349998,119.959999,102.562271
11/19/2010,119.900002,120.339996,119.25,120.290001,102.844398
11/22/2010,119.690002,120.239998,118.769997,120.190002,102.758911
11/23/2010,118.769997,119.019997,117.989998,118.449997,101.271263
11/24/2010,119.199997,120.230003,119.18,120.199997,102.767479
11/26/2010,119.160004,119.809998,118.800003,118.800003,101.570511
11/29/2010,118.5,119.480003,117.739998,119.160004,101.878319
11/30/2010,117.980003,119.169998,117.809998,118.489998,101.305473
12/1/2010,120.199997,121.239998,120.190002,121.010002,103.460022
12/2/2010,121.199997,122.650002,121.129997,122.559998,104.785194
12/3/2010,122.139999,123.029999,122.110001,122.889999,105.067329
12/6/2010,122.629997,123.040001,122.5,122.760002,104.956192
12/7/2010,123.940002,124.010002,122.760002,122.830002,105.016029
12/8/2010,122.980003,123.379997,122.410004,123.279999,105.400795
12/9/2010,123.970001,124.019997,123.150002,123.760002,105.811188
12/10/2010,124.139999,124.599998,123.730003,124.480003,106.426758
12/13/2010,125.050003,125.199997,124.519997,124.559998,106.495155
12/14/2010,124.75,125.230003,124.290001,124.669998,106.589172
12/15/2010,124.440002,124.93,123.889999,124.099998,106.101845
12/16/2010,124.18,124.910004,123.75,124.82,106.717445
12/17/2010,124.080002,124.459999,123.82,124.300003,106.831749
12/20/2010,124.639999,124.900002,123.980003,124.599998,107.089584
12/21/2010,124.989998,125.470001,124.870003,125.389999,107.768562
12/22/2010,125.480003,125.82,125.410004,125.779999,108.10376
12/23/2010,125.639999,125.779999,125.290001,125.599998,107.949051
12/27/2010,125.129997,125.769997,125.040001,125.650002,107.99202
12/28/2010,125.900002,125.949997,125.5,125.830002,108.146767
12/29/2010,125.980003,126.199997,125.900002,125.919998,108.224068
12/30/2010,125.800003,126.129997,125.529999,125.720001,108.052185
12/31/2010,125.529999,125.870003,125.330002,125.75,108.077957
1/3/2011,126.709999,127.599998,125.699997,127.050003,109.19529
1/4/2011,127.330002,127.370003,126.190002,126.980003,109.135117
1/5/2011,126.580002,127.720001,126.459999,127.639999,109.702377
1/6/2011,127.690002,127.830002,127.010002,127.389999,109.487495
1/7/2011,127.559998,127.769997,126.150002,127.139999,109.272621
1/10/2011,126.580002,127.160004,126.199997,126.980003,109.135117
1/11/2011,127.440002,127.739998,126.949997,127.43,109.521873
1/12/2011,128.210007,128.720001,127.459999,128.580002,110.510277
1/13/2011,128.630005,128.690002,128.050003,128.369995,110.329781
1/14/2011,128.190002,129.330002,128.100006,129.300003,111.129082
1/18/2011,129.179993,129.639999,129.029999,129.520004,111.318169
1/19/2011,129.410004,129.539993,127.910004,128.25,110.226616
1/20/2011,127.959999,128.399994,127.129997,128.080002,110.080544
1/21/2011,128.880005,129.169998,128.229996,128.369995,110.329781
1/24/2011,128.289993,129.25,128.259995,129.100006,110.957191
1/25/2011,128.759995,129.279999,128.110001,129.169998,111.017342
1/26/2011,129.490005,130.050003,129.229996,129.669998,111.44709
1/27/2011,129.699997,130.210007,129.470001,129.990005,111.722107
1/28/2011,130.139999,130.350006,127.510002,127.720001,109.771149
1/31/2011,128.070007,128.779999,127.75,128.679993,110.596191
2/1/2011,129.460007,130.970001,129.380005,130.740005,112.366722
2/2/2011,130.399994,130.839996,130.330002,130.490005,112.151855
2/3/2011,130.259995,130.979996,129.570007,130.779999,112.401077
2/4/2011,130.830002,131.199997,130.229996,131.149994,112.719101
2/7/2011,131.440002,132.399994,131.429993,131.970001,113.423859
2/8/2011,132.089996,132.639999,131.729996,132.570007,113.939529
2/9/2011,132.210007,132.630005,131.610001,132.270004,113.681694
2/10/2011,131.600006,132.470001,131.300003,132.320007,113.724693
2/11/2011,131.800003,133.279999,131.770004,133.110001,114.403641
2/14/2011,133.029999,133.539993,132.880005,133.429993,114.678673
2/15/2011,133.020004,133.220001,132.320007,133.009995,114.317688
2/16/2011,133.460007,134.009995,133.190002,133.850006,115.039665
2/17/2011,133.460007,134.429993,133.339996,134.25,115.383446
2/18/2011,134.369995,134.690002,134.059998,134.529999,115.624084
2/22/2011,133.119995,134.559998,131.470001,131.830002,113.303535
2/23/2011,131.75,132.070007,130.210007,131.020004,112.607338
2/24/2011,130.880005,131.440002,129.699997,130.929993,112.529999
2/25/2011,131.479996,132.410004,131.399994,132.330002,113.733269
2/28/2011,132.820007,133.320007,132.380005,133.149994,114.438011
3/1/2011,133.570007,133.690002,130.889999,130.929993,112.529999
3/2/2011,130.75,131.820007,130.350006,131.210007,112.770676
3/3/2011,132.399994,133.619995,132.389999,133.470001,114.713036
3/4/2011,133.369995,133.630005,131.600006,132.470001,113.8536
3/7/2011,132.860001,133.160004,130.740005,131.429993,112.95974
3/8/2011,131.639999,133,131.070007,132.580002,113.948112
3/9/2011,132.320007,132.800003,131.600006,132.389999,113.784836
3/10/2011,131,131.179993,129.809998,129.940002,111.679161
3/11/2011,129.520004,131.309998,129.490005,130.839996,112.452675
3/14/2011,129.990005,130.479996,129.059998,130.050003,111.773666
3/15/2011,126.589996,129.330002,126.5,128.559998,110.493073
3/16/2011,128.149994,128.570007,125.279999,126.18,108.447556
3/17/2011,128,128.389999,127.099998,127.849998,109.882843
3/18/2011,128.839996,128.880005,127.510002,127.760002,110.282539
3/21/2011,129.350006,130.009995,129.199997,129.740005,111.991646
3/22/2011,129.720001,129.889999,129.169998,129.289993,111.603226
3/23/2011,128.929993,130,128.320007,129.660004,111.9226
3/24/2011,130.399994,131.089996,129.669998,130.899994,112.992966
3/25/2011,131.240005,131.869995,130.889999,131.300003,113.338249
3/28/2011,131.580002,131.919998,130.940002,130.979996,113.062042
3/29/2011,130.869995,131.899994,130.440002,131.860001,113.821663
3/30/2011,132.550003,133.160004,132.360001,132.770004,114.607162
3/31/2011,132.600006,132.960007,132.449997,132.589996,114.451775
4/1/2011,133.410004,133.770004,132.830002,133.149994,114.935158
4/4/2011,133.429993,133.669998,132.880005,133.259995,115.030106
4/5/2011,133,133.830002,132.940002,133.240005,115.012878
4/6/2011,133.880005,134,133.119995,133.660004,115.375404
4/7/2011,133.419998,133.979996,132.660004,133.320007,115.081924
4/8/2011,133.910004,133.990005,132.309998,132.860001,114.684822
4/11/2011,133,133.449997,132.139999,132.460007,114.339569
4/12/2011,131.720001,131.979996,130.990005,131.470001,113.484985
4/13/2011,132.080002,132.179993,130.960007,131.460007,113.476364
4/14/2011,130.699997,131.759995,130.270004,131.559998,113.562683
4/15/2011,131.800003,132.369995,131.410004,132.039993,113.977028
4/18/2011,130.589996,132.029999,129.509995,130.559998,112.699455
4/19/2011,130.759995,131.350006,130.440002,131.309998,113.34687
4/20/2011,132.880005,133.389999,132.789993,133.100006,114.892014
4/21/2011,133.789993,133.839996,133.100006,133.779999,115.478973
4/25/2011,133.679993,133.860001,133.199997,133.639999,115.358147
4/26/2011,134.050003,135.059998,133.910004,134.789993,116.350822
4/27/2011,135.050003,135.869995,134.5,135.669998,117.110435
4/28/2011,135.429993,136.289993,135.410004,136.110001,117.490265
4/29/2011,136.160004,136.570007,135.979996,136.429993,117.766457
5/2/2011,137.070007,137.179993,135.949997,136.220001,117.58519
5/3/2011,135.960007,136.190002,135.039993,135.729996,117.162224
5/4/2011,135.669998,135.729996,134.229996,134.830002,116.385345
5/5/2011,134.080002,134.949997,133.020004,133.610001,115.332253
5/6/2011,134.940002,135.630005,133.679993,134.199997,115.841537
5/9/2011,134.190002,135.110001,133.979996,134.720001,116.290398
5/10/2011,135.169998,136.110001,135,135.869995,117.283081
5/11/2011,135.669998,135.690002,133.820007,134.440002,116.048691
5/12/2011,134.080002,135.360001,133.389999,135.080002,116.601143
5/13/2011,135.149994,135.339996,133.559998,134.039993,115.703407
5/16/2011,133.559998,134.610001,132.970001,133.190002,114.969711
5/17/2011,132.690002,133.350006,132.119995,133.169998,114.952446
5/18/2011,133.240005,134.5,132.949997,134.360001,115.979645
5/19/2011,134.800003,135.029999,133.940002,134.679993,116.255852
5/20/2011,134.330002,134.679993,133.360001,133.610001,115.332253
5/23/2011,131.979996,132.720001,131.589996,132.059998,113.994308
5/24/2011,132.440002,132.729996,131.699997,131.949997,113.899315
5/25/2011,131.419998,132.940002,131.380005,132.389999,114.279129
5/26/2011,132.029999,133.240005,131.779999,133,114.80571
5/27/2011,133.369995,133.869995,132.960007,133.509995,115.245895
5/31/2011,134.770004,134.919998,133.839996,134.899994,116.445747
6/1/2011,134.509995,134.919998,131.759995,131.869995,113.830284
6/2/2011,131.960007,132.240005,130.960007,131.729996,113.709404
6/3/2011,130.149994,131.419998,130.080002,130.419998,112.578651
6/6/2011,130.089996,130.360001,128.869995,129.039993,111.387405
6/7/2011,129.699997,130.070007,128.850006,128.960007,111.318367
6/8/2011,128.759995,129.190002,128.179993,128.419998,110.852219
6/9/2011,128.770004,129.929993,128.460007,129.399994,111.698166
6/10/2011,128.850006,128.929993,127.260002,127.599998,110.144417
6/13/2011,127.889999,128.240005,127.050003,127.699997,110.230728
6/14/2011,128.869995,129.770004,128.820007,129.320007,111.629112
6/15/2011,128.240005,129.300003,126.68,127.019997,109.643738
6/16/2011,127.059998,127.970001,126.32,127.300003,109.885437
6/17/2011,127.93,127.940002,126.620003,127.050003,110.213356
6/20/2011,126.620003,127.970001,126.580002,127.699997,110.777222
6/21/2011,128.360001,129.699997,127.75,129.449997,112.295311
6/22/2011,129.050003,129.809998,128.589996,128.669998,111.618675
6/23/2011,127.160004,128.639999,126.190002,128.300003,111.297714
6/24/2011,128.270004,128.369995,126.620003,126.809998,110.005142
6/27/2011,126.889999,128.429993,126.639999,127.940002,110.98539
6/28/2011,128.449997,129.630005,128.270004,129.610001,112.434105
6/29/2011,130.199997,130.929993,129.630005,130.720001,113.397003
6/30/2011,131.139999,132.179993,130.710007,131.970001,114.481361
7/1/2011,132.089996,134.100006,131.779999,133.919998,116.172958
7/5/2011,133.779999,134.080002,133.389999,133.809998,116.077515
7/6/2011,133.490005,134.139999,133.110001,133.970001,116.216293
7/7/2011,135.160004,135.699997,134.880005,135.360001,117.422089
7/8/2011,133.830002,135.360001,133.389999,134.399994,116.58934
7/11/2011,132.75,133.179993,131.660004,131.970001,114.481361
7/12/2011,131.690002,132.779999,131.360001,131.399994,113.986877
7/13/2011,132.089996,133.220001,131.520004,131.839996,114.368576
7/14/2011,132.169998,132.779999,130.679993,130.929993,113.579163
7/15/2011,131.660004,131.869995,130.770004,131.690002,114.238457
7/18/2011,131.080002,131.279999,129.630005,130.610001,113.301598
7/19/2011,131.339996,132.889999,131.309998,132.729996,115.140633
7/20/2011,133.070007,133.149994,132.419998,132.649994,115.07122
7/21/2011,133.399994,134.820007,132.669998,134.490005,116.667442
7/22/2011,134.520004,134.720001,133.759995,134.580002,116.745461
7/25/2011,133.300003,134.490005,133.160004,133.830002,116.094879
7/26/2011,133.740005,133.960007,133.029999,133.330002,115.661125
7/27/2011,132.589996,132.630005,130.429993,130.600006,113.292923
7/28/2011,130.600006,131.770004,130.009995,130.220001,112.96328
7/29/2011,128.910004,130.550003,127.970001,129.330002,112.191193
8/1/2011,130.839996,130.960007,127.529999,128.779999,111.714104
8/2/2011,127.809998,128.5,125.489998,125.489998,108.860085
8/3/2011,125.660004,126.309998,123.529999,126.169998,109.449989
8/4/2011,124.419998,124.620003,120.059998,120.260002,104.323166
8/5/2011,121.760002,122.07,116.860001,120.080002,104.167015
8/8/2011,116.910004,120.120003,112.019997,112.260002,97.383331
8/9/2011,114.07,117.639999,110.269997,117.480003,101.911583
8/10/2011,115.260002,116.279999,111.949997,112.290001,97.409348
8/11/2011,113.260002,118.919998,112.32,117.330002,101.781433
8/12/2011,118.400002,119.209999,117.279999,118.120003,102.466751
8/15/2011,119.190002,120.739998,119,120.620003,104.635468
8/16/2011,119.470001,120.690002,118.309998,119.589996,103.741943
8/17/2011,120.25,121.199997,118.720001,119.669998,103.811356
8/18/2011,116.5,119.709999,113.389999,114.510002,99.335159
8/19/2011,112.959999,115.879997,112.5,112.639999,97.712975
8/22/2011,115.169998,115.230003,112.410004,112.730003,97.791054
8/23/2011,113.150002,116.57,112.580002,116.440002,101.009384
8/24/2011,116.190002,118.239998,115.919998,118.080002,102.432068
8/25/2011,118.730003,119.400002,115.870003,116.279999,100.87059
8/26/2011,115.690002,118.510002,113.849998,117.970001,102.336624
8/29/2011,119.559998,121.43,118.059998,121.360001,105.277397
8/30/2011,120.830002,122.43,119.260002,121.68,105.554993
8/31/2011,122.459999,123.510002,121.300003,122.220001,106.02343
9/1/2011,122.290001,123.400002,120.779999,120.940002,104.913071
9/2/2011,118.419998,120.870003,117.43,117.849998,102.232552
9/6/2011,114.389999,117.160004,114.379997,116.989998,101.486511
9/7/2011,118.760002,120.339996,118.360001,120.290001,104.349174
9/8/2011,119.57,120.940002,118.769997,119.040001,103.264854
9/9/2011,117.68,119.059998,115.279999,115.919998,100.558311
9/12/2011,114.470001,116.760002,114.050003,116.669998,101.208923
9/13/2011,117.050003,118.18,116.220001,117.739998,102.137138
9/14/2011,118.339996,120.800003,116.720001,119.370003,103.551102
9/15/2011,120.650002,121.470001,119.400002,121.43,105.33812
9/16/2011,121.290001,121.970001,120.32,121.519997,105.961571
9/19/2011,119.529999,120.93,118.720001,120.309998,104.906471
9/20/2011,120.82,121.989998,120.010002,120.169998,104.784416
9/21/2011,120.230003,120.599998,116.440002,116.629997,101.697655
9/22/2011,113.25,114.209999,111.300003,112.860001,98.410316
9/23/2011,112.110001,114.160004,112.019997,113.540001,99.003265
9/26/2011,114.610001,116.400002,112.980003,116.239998,101.357582
9/27/2011,118.529999,119.559998,116.839996,117.540001,102.491119
9/28/2011,117.779999,118.489998,114.970001,115.139999,100.398415
9/29/2011,117.050003,117.629997,113.93,116.050003,101.191902
9/30/2011,114.449997,115.449997,113.07,113.150002,98.663208
10/3/2011,112.489998,113.949997,109.809998,109.93,95.855469
10/4/2011,108.349998,112.580002,107.43,112.339996,97.956902
10/5/2011,112.620003,114.720001,111.580002,114.419998,99.770622
10/6/2011,114.360001,116.660004,113.510002,116.489998,101.575584
10/7/2011,117.169998,117.25,115.059998,115.709999,100.895424
10/10/2011,117.68,119.629997,117.669998,119.580002,104.269974
10/11/2011,118.870003,120.040001,118.75,119.699997,104.374588
10/12/2011,120.599998,122.139999,120.330002,120.75,105.290161
10/13/2011,120.040001,120.870003,119.120003,120.510002,105.080879
10/14/2011,121.910004,122.599998,121.230003,122.57,106.877144
10/17/2011,121.989998,122.550003,119.93,120.230003,104.836731
10/18/2011,120.139999,123.5,119.199997,122.580002,106.88588
10/19/2011,122.379997,123.080002,120.709999,121.129997,105.621498
10/20/2011,121.43,122.099998,119.82,121.660004,106.083641
10/21/2011,123.089996,124.120003,122.720001,123.970001,108.097908
10/24/2011,124.169998,125.800003,124.059998,125.489998,109.423286
10/25/2011,124.889999,124.949997,122.779999,123.050003,107.295685
10/26/2011,124.349998,124.769997,122.209999,124.300003,108.385658
10/27/2011,127.629997,129.419998,126.610001,128.630005,112.161247
10/28/2011,128,128.850006,127.800003,128.600006,112.135109
10/31/2011,127.160004,128.619995,125.32,125.5,109.432014
11/1/2011,122.029999,123.510002,121.519997,122,106.380104
11/2/2011,123.830002,124.400002,122.790001,123.989998,108.115311
11/3/2011,125.269997,126.5,123.599998,126.25,110.085983
11/4/2011,125.230003,125.699997,124.010002,125.480003,109.414581
11/7/2011,125.389999,126.389999,124.199997,126.260002,110.094711
11/8/2011,126.919998,128.020004,125.709999,127.879997,111.507271
11/9/2011,124.889999,125.800003,122.860001,123.160004,107.391594
11/10/2011,124.790001,124.940002,123.019997,124.32,108.403076
11/11/2011,125.830002,126.989998,125.790001,126.660004,110.443497
11/14/2011,126.190002,127.449997,124.919998,125.459999,109.397125
11/15/2011,125.169998,126.75,124.720001,126.080002,109.937729
11/16/2011,124.809998,126.339996,123.900002,124.080002,108.193832
11/17/2011,123.849998,124.160004,121.230003,122.110001,106.476036
11/18/2011,122.5,122.75,121.470001,121.980003,106.362679
11/21/2011,120.199997,120.349998,118.650002,119.660004,104.339691
11/22/2011,119.400002,120.099998,118.519997,119.190002,103.929893
11/23/2011,118.07,119.190002,116.559998,116.559998,101.636597
11/25/2011,116.379997,117.699997,116.199997,116.339996,101.444756
11/28/2011,119.540001,120.18,118.82,119.709999,104.383324
11/29/2011,120.050003,121,119.610001,120.050003,104.679787
11/30/2011,123.489998,125.220001,120,124.989998,108.987305
12/1/2011,124.849998,125.639999,124.43,124.970001,108.969879
12/2/2011,126.120003,126.5,124.779999,124.860001,108.873947
12/5/2011,126.839996,127.18,125.440002,126.220001,110.059822
12/6/2011,126.209999,127.110001,125.760002,126.260002,110.094711
12/7/2011,125.839996,127.260002,124.970001,126.730003,110.504532
12/8/2011,125.900002,126.18,123.650002,123.949997,108.080444
12/9/2011,124.510002,126.370003,124.400002,126.050003,109.911591
12/12/2011,124.949997,124.970001,123.160004,124.209999,108.307167
12/13/2011,124.860001,125.57,122.449997,123.050003,107.295685
12/14/2011,122.559998,123.029999,121.470001,121.739998,106.153412
12/15/2011,123.029999,123.199997,121.989998,122.18,106.537071
12/16/2011,122.230003,122.949997,121.300003,121.589996,106.695015
12/19/2011,122.059998,122.32,120.029999,120.290001,105.55426
12/20/2011,122.18,124.139999,120.370003,123.93,108.748352
12/21/2011,123.93,124.360001,122.75,124.169998,108.958961
12/22/2011,124.629997,125.400002,124.230003,125.269997,109.92421
12/23/2011,125.669998,126.43,125.410004,126.389999,110.907005
12/27/2011,126.169998,126.82,126.059998,126.489998,110.994759
12/28/2011,126.510002,126.529999,124.730003,124.830002,109.538116
12/29/2011,125.239998,126.25,124.860001,126.120003,110.670082
12/30/2011,126.019997,126.330002,125.5,125.5,110.126053
1/3/2012,127.760002,128.380005,127.43,127.5,111.881035
1/4/2012,127.199997,127.809998,126.709999,127.699997,112.056534
1/5/2012,127.010002,128.229996,126.43,128.039993,112.354881
1/6/2012,128.199997,128.220001,127.290001,127.709999,112.065323
1/9/2012,128,128.179993,127.410004,128.020004,112.337334
1/10/2012,129.389999,129.649994,128.949997,129.130005,113.311348
1/11/2012,128.729996,129.369995,128.520004,129.199997,113.37278
1/12/2012,129.570007,129.699997,128.539993,129.509995,113.644806
1/13/2012,128.639999,129.050003,127.720001,128.839996,113.056885
1/17/2012,130.080002,130.320007,128.899994,129.339996,113.495613
1/18/2012,129.309998,130.839996,129.080002,130.770004,114.750458
1/19/2012,131.220001,131.570007,130.800003,131.460007,115.355927
1/20/2012,131.240005,131.949997,130.919998,131.949997,115.785919
1/23/2012,131.509995,132.25,130.979996,131.610001,115.487534
1/24/2012,130.800003,131.5,130.600006,131.460007,115.355927
1/25/2012,131.259995,132.869995,130.75,132.559998,116.321159
1/26/2012,133.149994,133.399994,131.360001,131.880005,115.72448
1/27/2012,131.240005,132.050003,131.149994,131.820007,115.671844
1/30/2012,130.509995,131.440002,130.059998,131.369995,115.276955
1/31/2012,132.020004,132.179993,130.679993,131.320007,115.233093
2/1/2012,132.289993,133.139999,132.130005,132.470001,116.24221
2/2/2012,132.729996,133.020004,132.210007,132.679993,116.426491
2/3/2012,134,134.619995,133.770004,134.539993,118.058609
2/6/2012,133.979996,134.509995,133.830002,134.449997,117.979645
2/7/2012,134.169998,135.020004,133.639999,134.789993,118.278008
2/8/2012,134.860001,135.220001,134.309998,135.190002,118.629005
2/9/2012,135.410004,135.589996,134.559998,135.360001,118.778191
2/10/2012,134.160004,134.470001,133.839996,134.360001,117.900696
2/13/2012,135.320007,135.520004,134.740005,135.360001,118.778191
2/14/2012,135,135.270004,134.25,135.190002,118.629005
2/15/2012,135.630005,135.830002,134.289993,134.559998,118.076149
2/16/2012,134.570007,136.169998,134.330002,136.050003,119.383652
2/17/2012,136.520004,136.630005,135.960007,136.410004,119.699554
2/21/2012,136.729996,137.050003,136.050003,136.470001,119.752213
2/22/2012,136.259995,136.550003,135.789993,136.029999,119.366119
2/23/2012,135.960007,136.729996,135.5,136.630005,119.892624
2/24/2012,136.929993,137.199997,136.630005,136.929993,120.155846
2/27/2012,136.020004,137.529999,135.800003,137.160004,120.357681
2/28/2012,137.199997,137.720001,136.929993,137.559998,120.708649
2/29/2012,137.759995,138.190002,136.539993,137.020004,120.234856
3/1/2012,137.309998,137.990005,136.929993,137.729996,120.857834
3/2/2012,137.639999,137.820007,137,137.309998,120.489258
3/5/2012,137.100006,137.199997,136.279999,136.75,119.997887
3/6/2012,135.350006,135.429993,134.360001,134.75,118.242905
3/7/2012,135.059998,135.910004,134.929993,135.690002,119.067764
3/8/2012,136.520004,137.320007,136.240005,137.039993,120.25238
3/9/2012,137.300003,137.929993,137.130005,137.570007,120.717461
3/12/2012,137.550003,137.759995,137.089996,137.580002,120.726227
3/13/2012,138.320007,140.130005,138.089996,140.059998,122.90239
3/14/2012,140.100006,140.449997,139.479996,139.910004,122.770775
3/15/2012,140.119995,140.779999,139.759995,140.720001,123.481567
3/16/2012,140.360001,140.479996,140,140.300003,123.652527
3/19/2012,140.210007,141.279999,140.110001,140.850006,124.137299
3/20/2012,140.050003,140.610001,139.639999,140.440002,123.775917
3/21/2012,140.520004,140.649994,139.919998,140.210007,123.573219
3/22/2012,139.179993,139.550003,138.740005,139.199997,122.683052
3/23/2012,139.320007,139.809998,138.550003,139.649994,123.079651
3/26/2012,140.649994,141.610001,140.600006,141.610001,124.807137
3/27/2012,141.740005,141.830002,141.080002,141.169998,124.419304
3/28/2012,141.100006,141.320007,139.639999,140.470001,123.802376
3/29/2012,139.639999,140.490005,139.089996,140.229996,123.590866
3/30/2012,140.919998,141.050003,140.050003,140.809998,124.102005
4/2/2012,140.639999,142.210007,140.360001,141.839996,125.009842
4/3/2012,141.639999,141.880005,140.429993,141.259995,124.498611
4/4/2012,140.220001,140.339996,139.339996,139.860001,123.264778
4/5/2012,139.380005,140.199997,139.259995,139.789993,123.203064
4/9/2012,138.029999,139.839996,137.839996,138.220001,121.819382
4/10/2012,137.949997,138.339996,135.759995,135.899994,119.77462
4/11/2012,137.289993,137.539993,136.75,137,120.744125
4/12/2012,137.130005,138.899994,137.029999,138.789993,122.321716
4/13/2012,138.470001,138.820007,137.009995,137.139999,120.8675
4/16/2012,137.839996,138.039993,136.580002,137.050003,120.788185
4/17/2012,137.839996,139.360001,137.699997,139.080002,122.577324
4/18/2012,138.460007,139.080002,138.380005,138.610001,122.163086
4/19/2012,138.630005,139.149994,137.070007,137.720001,121.3787
4/20/2012,138.330002,138.830002,137.869995,137.949997,121.581398
4/23/2012,136.539993,136.910004,135.940002,136.789993,120.559013
4/24/2012,136.910004,137.660004,136.800003,137.309998,121.017296
4/25/2012,138.649994,139.25,138.529999,139.190002,122.674232
4/26/2012,138.889999,140.320007,138.809998,140.160004,123.52919
4/27/2012,140.580002,140.789993,139.800003,140.389999,123.731873
